2624	2620	0.27	2	0	2	2	2	1	8	2	2	2	1	8	1
2723	2678	0.28	1	0	2	2	2	1	8	2	2	2	1	8	7
2706	2789	8.72	1	-1	0	2	1	1	6	1	1	1	1	5	64
2631	2665	0.0	1	0	2	1	1	1	6	2	0	2	1	6	43
2649	2671	-4.96	0	-1	0	1	2	0	4	0	1	2	0	5	63
2620	2605	0.52	1	0	2	2	2	1	8	2	2	2	1	8	13
2693	2747	0.48	2	1	1	1	0	0	4	1	0	1	0	3	92
2709	2733	0.59	2	0	2	1	2	1	6	2	2	1	1	6	31
2704	2696	0.32	2	0	2	2	2	1	8	2	2	2	1	8	4
2663	2625	4.09	1	1	0	1	0	0	4	0	0	1	0	3	87
2702	2690	0.27	2	0	2	2	2	1	8	2	2	2	1	8	11
2679	2608	-1.11	1	0	2	2	0	1	7	2	1	1	1	7	45
2679	2622	0.14	1	1	1	0	0	0	2	1	0	0	0	1	137
2753	2682	0.35	2	0	2	2	2	1	8	2	2	2	1	8	2
2709	2603	0.51	2	0	1	0	1	1	5	1	1	0	1	5	82
2660	2710	0.0	2	0	2	1	2	0	6	2	1	2	0	6	25
2665	2667	0.41	1	0	2	2	2	1	8	2	2	2	1	8	7
2638	2648	0.24	2	0	2	2	2	1	6	2	2	2	1	6	21
2693	2608	-0.81	2	0	1	0	0	0	3	0	0	2	0	2	117
2702	2705	0.65	2	0	2	1	2	1	7	2	1	2	1	7	19
2811	2786	-0.13	1	0	2	0	2	1	6	2	0	2	1	6	36
2671	2632	-0.31	2	0	2	2	2	1	6	2	2	2	1	6	41
2615	2627	-0.28	2	0	2	1	1	0	7	2	2	0	0	7	58
2740	2605	3.04	1	5	2	1	0	0	5	1	0	1	0	5	68
2715	2727	0.48	2	0	2	2	2	1	6	2	2	2	1	6	23
2693	2628	0.17	1	-1	2	2	2	1	6	2	2	2	1	7	13
2668	2629	0.82	0	0	2	2	1	1	8	2	1	2	1	8	17
2703	2670	0.62	1	0	2	2	0	0	8	2	2	0	0	8	40
2685	2624	0.01	2	0	2	1	2	1	7	2	1	2	1	7	20
2605	2620	0.23	0	0	2	2	2	1	8	2	2	2	1	8	17
2715	2722	0.54	2	0	2	1	2	0	5	2	1	2	0	5	28
2682	2695	0.65	2	0	2	2	2	1	7	2	2	2	1	7	28
2773	2670	0.0	2	0	1	0	0	0	5	1	0	0	0	5	77
2795	2742	0.0	2	-2	1	0	2	1	6	2	0	1	1	6	40
2730	2628	0.54	0	0	2	1	2	1	6	2	1	2	1	6	46
2784	2814	-1.4	0	-1	0	0	1	0	4	0	1	0	0	5	75
2659	2616	0.05	1	0	2	2	1	1	8	2	2	1	1	8	10
2608	2636	-0.15	2	0	2	1	2	1	7	2	2	1	1	7	26
2743	2643	0.33	1	0	2	2	2	1	8	2	2	2	1	8	6
2772	2735	2.98	1	1	1	0	1	0	4	1	0	1	0	3	68
2755	2646	0.36	1	0	2	1	2	1	8	2	2	1	1	8	23
2672	2691	0.42	2	-1	2	2	2	1	7	2	2	2	1	8	9
2622	2634	0.0	2	1	0	0	1	0	3	0	0	1	0	2	84
2734	2722	-0.48	2	0	2	1	2	1	7	2	1	2	1	7	34
2636	2667	-0.13	2	-1	2	1	2	1	6	2	2	1	1	7	26
2646	2627	-6.45	0	-1	1	0	0	1	6	1	0	0	1	7	79
2622	2690	0.21	2	0	2	2	2	1	7	2	2	2	1	7	8
2739	2788	-0.42	2	2	1	0	1	1	2	0	0	1	1	5	102
2667	2678	0.16	2	0	2	2	2	1	7	2	2	2	1	7	13
2601	2629	-0.23	2	-1	2	1	1	1	6	2	0	2	1	7	38
2616	2680	0.13	2	0	2	1	2	1	7	2	1	2	1	7	22
2681	2678	0.52	1	0	2	1	2	1	7	2	1	2	1	7	26
