2641	2619	0.75	0	0	2	2	2	1	8	2	2	2	1	8	9
2630	2620	0.98	2	0	2	2	2	1	7	2	2	2	1	7	13
2610	2608	-10.08	0	-2	1	0	0	0	1	1	0	0	0	3	101
2632	2660	-0.4	2	-1	2	2	2	1	6	2	2	2	1	7	22
2650	2785	0.39	2	0	1	0	1	1	6	1	0	1	1	6	51
2715	2627	0.12	1	1	1	0	0	0	4	1	0	0	0	3	74
2731	2740	0.56	1	0	2	2	2	1	8	2	2	2	1	8	15
2711	2715	0.4	2	0	2	2	2	1	8	2	2	2	1	8	6
2766	2610	0.14	1	0	2	2	2	1	7	2	2	2	1	7	34
2615	2630	0.42	1	0	2	2	2	1	8	2	2	2	1	8	7
2717	2721	0.21	1	0	2	2	2	1	8	2	2	2	1	8	5
2688	2668	-2.91	0	-1	1	0	0	0	1	1	0	0	0	2	163
2620	2657	-0.43	2	0	0	1	1	1	6	0	1	1	1	6	63
2600	2600	-4.29	0	-1	1	0	1	0	2	1	0	1	0	3	79
2809	2638	0.31	2	0	1	2	1	1	5	1	1	2	1	5	49
2639	2652	0.16	2	2	0	0	1	0	3	0	0	1	0	1	155
2620	2635	0.13	2	0	2	2	1	1	8	2	1	2	1	8	24
2652	2612	0.0	0	0	2	1	1	1	7	2	0	2	1	7	40
2663	2603	-3.82	0	-1	1	1	1	1	4	1	1	1	1	5	67
2610	2635	-2.61	0	0	2	0	0	0	4	2	0	0	0	4	70
2610	2735	0.33	2	0	2	2	2	1	8	2	2	2	1	8	1
2710	2615	1.29	1	-1	2	1	0	1	5	2	1	0	1	6	43
2600	2635	0.25	2	0	2	2	2	1	8	2	2	2	1	8	1
2726	2693	0.99	1	0	2	1	2	1	5	2	2	1	1	5	55
2634	2654	1.12	2	1	2	2	1	1	4	2	0	2	1	6	50
2710	2717	-0.16	0	2	2	2	0	0	2	2	0	1	0	3	91
2755	2677	-0.03	2	-1	2	2	2	1	7	2	2	2	1	8	22
2671	2701	0.05	2	0	2	2	2	1	8	2	2	2	1	8	12
2764	2625	0.86	2	0	2	1	1	1	7	2	1	1	1	7	39
2647	2715	-3.32	2	0	1	0	0	0	6	1	0	0	0	6	53
2678	2733	-0.05	2	1	1	1	0	0	5	1	1	0	0	4	70
2802	2771	0.26	2	0	2	2	2	1	8	2	2	2	1	8	3
2615	2720	0.0	2	-1	1	0	1	0	4	1	0	1	0	5	73
2734	2790	0.44	2	0	1	1	0	0	5	1	1	0	0	5	49
2609	2658	0.38	1	0	2	2	2	1	8	2	2	2	1	8	13
2625	2676	1.07	2	0	2	2	1	1	7	2	1	2	1	7	33
2764	2797	0.3	2	0	2	2	2	1	8	2	2	2	1	8	1
2747	2641	-0.91	2	0	1	2	1	0	6	1	1	2	0	6	51
2757	2683	0.45	2	0	2	2	2	1	7	2	2	2	1	7	11
2725	2795	0.0	2	0	2	2	2	1	7	2	2	2	1	7	28
2620	2665	0.3	0	0	2	2	2	1	8	2	2	2	1	8	1
2713	2737	0.48	2	0	2	2	2	1	8	2	2	2	1	8	15
2748	2726	2.71	1	5	2	2	1	1	5	2	2	2	0	6	38
2631	2610	-0.22	2	-1	0	0	2	0	5	0	1	1	0	6	77
2615	2625	0.22	1	0	2	2	2	1	8	2	2	2	1	8	4
2641	2742	0.71	2	0	1	2	2	0	4	1	2	2	0	4	63
2695	2729	0.0	2	0	1	1	1	1	5	1	0	2	1	5	53
2651	2690	0.23	0	0	2	2	2	1	8	2	2	2	1	8	2
2785	2717	8.77	1	2	2	1	1	1	4	2	1	0	1	5	50
2721	2632	0.13	2	0	1	1	1	1	5	1	1	1	1	5	74
2654	2717	0.68	2	0	2	1	2	1	7	2	1	2	1	7	20
2655	2762	0.09	0	0	2	2	2	1	7	2	2	2	1	7	23
2652	2648	0.38	2	-2	2	1	0	1	5	2	1	1	1	4	35
2756	2739	0.67	1	0	2	1	2	1	8	2	2	1	1	8	21
2689	2642	0.37	1	0	2	2	2	1	8	2	2	2	1	8	16
2665	2730	-1.2	1	-1	1	0	0	1	5	1	0	0	1	6	60
2714	2727	0.0	2	-2	1	0	1	0	4	1	2	0	0	3	97
2667	2613	0.45	1	0	2	2	2	1	7	2	2	2	1	7	11
2713	2658	0.08	2	0	2	2	2	1	7	2	2	2	1	7	11
2783	2647	0.21	2	0	2	2	2	1	8	2	2	2	1	8	12
2615	2615	-5.4	0	-2	0	1	1	0	4	1	0	1	0	4	72
2747	2652	0.36	1	0	2	2	2	1	8	2	2	2	1	8	13
2699	2788	1.62	1	1	1	1	1	0	4	1	1	1	0	3	70
2665	2635	0.0	2	0	0	0	1	1	4	0	0	1	1	4	65
2670	2661	-0.51	2	0	1	0	0	1	3	1	0	0	1	3	70
2783	2765	2.83	1	3	1	0	1	1	4	1	0	0	1	4	68
2674	2625	-0.69	2	0	2	2	1	1	7	2	1	2	1	7	22
2605	2600	0.55	2	-9	2	2	0	0	5	2	2	0	1	5	43
2607	2635	0.07	2	0	2	2	2	1	8	2	2	2	1	8	6
2601	2695	-0.77	0	-1	1	0	0	0	3	1	0	0	0	4	101
2723	2633	0.0	2	-1	1	0	0	0	4	1	0	0	0	5	87
2654	2635	0.43	1	0	2	2	2	1	8	2	2	2	1	8	6
2778	2751	6.86	1	1	0	1	0	0	4	0	0	1	0	3	92
2733	2710	-0.04	2	0	2	2	2	1	8	2	2	2	1	8	14
2669	2601	0.05	2	-1	1	2	1	0	6	1	1	2	0	7	39
2714	2703	0.64	2	0	2	2	2	0	7	2	2	2	0	7	26
2652	2679	-7.4	0	-1	1	0	0	0	1	1	0	0	0	2	120
2605	2600	0.0	2	0	0	0	2	0	4	0	0	2	0	4	67
2640	2654	1.11	1	1	1	0	1	0	5	1	0	1	0	4	56
2659	2616	6.82	1	1	2	1	0	1	6	2	0	1	1	5	70
2620	2690	0.22	0	0	2	2	2	1	8	2	2	2	1	8	3
2734	2653	0.25	0	0	2	2	2	1	8	2	2	2	1	8	4
2621	2603	0.25	2	0	2	2	2	1	8	2	2	2	1	8	12
2732	2780	0.26	2	-3	2	2	1	1	7	2	2	2	1	7	19
2623	2624	0.42	2	-1	2	1	1	0	4	2	2	0	0	5	61
2612	2752	0.04	2	0	2	2	2	1	7	2	2	2	1	7	14
2645	2646	-0.06	2	0	2	2	2	0	6	2	2	2	0	6	40
2732	2753	0.66	2	1	1	1	1	1	6	1	1	1	1	5	44
2775	2655	4.94	1	0	2	1	1	0	4	2	2	0	0	4	56
2645	2700	-5.01	0	-5	1	0	2	1	5	2	1	1	1	5	46
2635	2697	-4.0	0	-3	1	0	1	1	3	1	1	1	1	3	88
2645	2675	0.12	2	0	1	1	0	0	5	2	0	0	0	3	75
2651	2658	4.37	1	1	0	0	0	1	3	0	0	0	1	2	170
2662	2676	0.55	2	0	2	2	2	1	8	2	2	2	1	8	15
2613	2700	0.98	1	0	2	0	0	1	6	2	0	0	1	6	68
2729	2752	0.68	1	0	2	1	2	1	7	2	1	2	1	7	36
2610	2631	0.11	1	0	2	2	2	1	8	2	2	2	1	8	4
2602	2686	0.23	2	0	2	2	2	1	8	2	2	2	1	8	3
2603	2718	0.12	2	3	2	2	2	1	7	2	1	2	1	7	22
2668	2732	-0.03	2	-1	2	1	2	1	6	2	2	1	1	7	24
2614	2682	0.25	2	0	2	0	1	0	5	2	0	1	0	5	50
2772	2772	0.13	2	0	2	2	2	1	8	2	2	2	1	8	6
2655	2660	-0.16	2	0	0	0	0	0	3	0	0	0	0	3	112
2736	2737	-0.37	2	0	2	0	2	1	6	2	1	1	1	6	39
2664	2693	-0.05	2	0	1	1	0	1	4	1	0	1	1	4	54
2655	2710	0.14	1	-2	2	2	2	1	5	2	2	2	1	7	22
2611	2601	-4.05	0	-1	1	0	1	1	6	2	0	0	1	5	64
2600	2645	0.41	2	0	2	2	2	1	7	2	2	2	1	7	17
2760	2640	3.58	1	1	1	0	1	1	6	1	0	1	1	5	67
2723	2729	0.36	1	2	1	1	1	1	5	2	1	2	0	4	48
2664	2640	0.27	1	-1	2	2	2	1	7	2	2	2	1	8	13
2702	2736	0.37	2	-1	2	2	2	1	7	2	2	2	1	8	0
2627	2652	0.13	2	0	2	1	2	1	7	2	1	2	1	7	21
2616	2687	0.0	0	-1	2	2	2	1	7	2	2	2	1	8	37
2676	2775	0.98	2	0	2	2	2	1	8	2	2	2	1	8	25
2631	2632	0.2	0	0	2	2	2	1	8	2	2	2	1	8	32
2792	2752	5.91	1	2	1	1	0	0	4	1	1	0	0	2	112
2624	2621	0.24	2	0	2	2	2	1	8	2	2	2	1	8	5
2702	2618	0.45	2	0	0	1	1	0	5	0	2	0	0	5	71
2732	2737	0.25	1	0	2	1	1	1	6	2	0	2	1	6	39
2655	2615	0.08	2	0	2	2	2	1	8	2	2	2	1	8	6
2780	2725	0.33	1	0	2	2	1	1	6	2	1	2	1	6	32
2694	2673	0.11	2	0	1	0	2	0	7	1	1	1	0	7	44
2643	2701	-0.29	2	-1	0	0	0	1	5	2	0	0	0	5	61
2780	2744	0.22	2	0	1	1	0	1	5	1	1	0	1	5	47
2650	2600	0.15	0	0	2	1	0	1	7	2	0	1	1	7	50
2606	2680	0.14	0	0	2	2	2	1	8	2	2	2	1	8	4
2676	2646	0.32	2	0	2	1	2	1	7	2	1	2	1	7	30
2714	2621	-0.08	2	0	2	2	0	1	7	2	2	0	1	7	22
2683	2644	-0.07	2	0	2	1	2	1	5	2	2	1	1	5	40
2601	2642	0.11	2	1	2	2	2	1	8	2	2	2	1	7	12
2695	2695	0.0	2	0	2	2	1	1	7	2	1	2	1	7	41
2678	2600	-0.65	2	0	2	1	2	1	8	2	2	1	1	8	28
2602	2604	0.14	2	0	2	2	2	1	8	2	2	2	1	8	4
2615	2608	1.72	2	0	2	2	1	0	6	2	1	2	0	6	39
2695	2691	0.01	2	0	2	2	2	1	8	2	2	2	1	8	9
2702	2793	0.45	2	0	2	2	2	1	7	2	2	2	1	7	27
2721	2693	-0.54	2	0	2	1	2	1	7	2	1	2	1	7	42
2687	2606	0.5	2	0	1	0	0	0	6	1	0	0	0	6	62
2646	2671	0.0	2	0	2	1	2	1	7	2	1	2	1	7	31
2788	2600	2.16	1	0	2	1	0	0	5	2	1	0	0	5	86
2668	2673	0.37	1	0	2	2	2	1	8	2	2	2	1	8	19
2745	2670	-8.78	0	-1	1	0	1	1	4	1	0	1	1	5	75
2699	2620	-0.04	2	0	1	0	1	0	1	1	1	0	0	1	134
2640	2650	1.19	2	-3	2	1	1	1	8	2	2	1	1	8	33
2673	2723	-0.07	0	-3	2	1	2	1	7	2	2	2	1	7	31
2770	2686	-0.48	0	0	2	2	2	1	6	2	2	2	1	6	53
2620	2657	0.42	2	0	2	2	2	1	8	2	2	2	1	8	5
2681	2679	0.34	2	0	2	2	2	1	5	2	2	2	1	5	34
2614	2630	-0.49	0	-1	2	1	1	1	7	2	1	1	1	8	24
2785	2855	0.0	2	-1	0	1	0	0	1	0	1	0	0	2	114
2652	2613	0.09	1	2	2	2	2	1	8	2	2	2	1	6	14
2610	2631	0.49	1	0	2	2	2	1	8	2	2	2	1	8	13
2690	2620	0.32	2	0	2	1	2	1	8	2	1	2	1	8	17
2637	2610	1.28	2	0	2	2	2	1	7	2	2	2	1	7	25
